tx_id,date,time,sender_acc_number,beneficiary_iban,amount,fee_type,catch
e15dbb56-9d7f-401d-8dca-c1ccb1a3ef87,2026-06-12,13:06:57,356973363730/5432,CY7901864761LQEYHB7WGWOS61MM,267,SHA,False
0f3222c6-999f-4b52-a5ba-13806cebac64,2026-06-12,15:15:53,690296039525/5432,IT19R0845223711DFBVLAHWUZDE,238,SHA,False
98176244-96fa-4481-806f-3bf60936af37,2026-06-12,08:27:04,556647644438/5432,GB22BARC82319412843146,296,BEN,False
0e7e2172-e553-4348-b0cb-242b5b8f9968,2026-06-12,10:42:51,566706124669/5432,MD41ECN0CT3NZGHRGLOKGCF8,141,BEN,False
5815e50f-e4fb-4255-b31a-a02c8ddb6926,2026-06-12,11:30:19,692262498551/5432,DE46490700241683179975,107,BEN,False
8c148c18-6730-4728-b7fe-c307b24ce260,2026-06-12,15:56:02,528517963718/5432,GB03REVO44778399441083,98,BEN,False
b05a14d5-24fa-4706-9a6c-7b3e52c41b47,2026-06-12,10:53:33,618295278655/5432,GB46HBUK07866485116755,227,OUR,True
e2c1db1b-e6af-420e-a8b9-4be722999502,2026-06-12,11:34:15,542038502844/5432,PT50003279418495577822293,163,OUR,False
edfe1a21-bef9-4b28-90b0-3a16a5ea1071,2026-06-12,09:55:20,952601807666/5432,DK4893107515336458,308,BEN,False
35691f80-a107-4d93-a05f-a98838fb0768,2026-06-12,12:38:44,566869633395/5432,LI77301112ZMJCUDCIQPE,200,BEN,False
944665c0-4cdc-44ac-ad48-77fa6f142b38,2026-06-12,12:54:07,591705339520/5432,CY8230043790F7LTVRGLM31ITM4Q,85,SHA,False
fa04a7bb-e8db-4a91-9618-a33f5dc17e99,2026-06-12,11:50:14,500021662198/5432,MC133000343954E2TX3HB6OUA09,439,BEN,False
39ac9693-6146-4f6f-acf4-6d398f20f1d9,2026-06-12,10:13:08,400992147031/5432,TR98000120LUAOEBEUG4S9DBI6,481,BEN,False
b94320dd-61e1-4a88-8a24-17199be10094,2026-06-12,14:29:48,312407951943/5432,CY5721809807ZPKRLOV1STJSH7YC,59,OUR,False
c1260940-da88-4002-aa47-f37297112d50,2026-06-12,18:28:14,371339755380/5432,PT50040713169128481556651,411,SHA,True
9221e45f-837a-4990-b16a-4ef0f2c956cd,2026-06-12,15:43:18,183489077721/5432,SK6120704228516877100833,53,OUR,False
f5263635-14c5-43cb-8c78-a680ea1ff530,2026-06-12,14:40:39,138312436851/5432,SA3863X9VFSHQCUZJDZNQFWK,395,OUR,False
6f9a8bea-de1a-4341-945a-96fbb9279c96,2026-06-12,15:20:16,547776238909/5432,GB70RAPH57218912859026,472,OUR,False
b871d823-206a-48f4-8c7a-939ef3a73170,2026-06-12,15:43:28,151820540425/5432,IS880510049518657567748686,363,BEN,False
0371c6f0-49f4-41e7-80fb-23c2223313ce,2026-06-12,08:31:48,371062658437/5432,CY2552738060IUPJ2A7RMWGWTE7E,183,OUR,False
eccdd9ea-246d-4538-a9b4-77ac0ffcaf46,2026-06-12,14:36:01,409772224612/5432,KZ87125CMN4SOMF7QX1A,92,BEN,False
154e73d8-28d1-42d6-a34a-8f1cd346b379,2026-06-12,08:08:55,405822406125/5432,SE4491724634046859455227,124,SHA,False
4e199bd7-9abc-45a2-b217-30bc8a8e0faa,2026-06-12,12:14:52,688241675884/5432,LI7208806KWBTAYVJXLAE,395,OUR,False
94eee1b1-1214-4f05-8bfe-5c4739f78eae,2026-06-12,09:05:56,202423683736/5432,IE67ULSB14952178552676,70,BEN,False
28649d87-bdb4-4b77-a5f5-1598c8bb495b,2026-06-12,15:09:28,700644778359/5432,CY9131649434X2LLSQSVBEDFTMP5,228,SHA,False
3bd3d3a9-f5ba-4e77-a095-a74a592b493a,2026-06-12,13:30:14,982822948720/5432,CR49031086286001634359,335,OUR,False
f62bb94f-5440-45a8-8631-6e9fb5484d31,2026-06-12,09:48:57,327575231815/5432,ES9414895318315161419969,165,BEN,False
e336182d-99fe-4851-98f2-e47f59ed77e1,2026-06-12,14:33:09,417191483458/5432,BE89593619531885,484,SHA,False
18df58f1-c214-4bfc-bbe5-5d5596b82be1,2026-06-12,10:22:18,460538530251/5432,AD44000191941BRYGEUOF4FA,59,BEN,False
c8b7e0b1-6f96-417b-a837-d55472583fce,2026-06-12,14:55:24,264493354239/5432,ES8701818219883242436783,418,SHA,False
d9ac83d6-ff65-4901-a75f-d3e37e9baa50,2026-06-12,08:23:02,600536245541/5432,IL720204662246133228139,491,SHA,False
76ffc7c5-221d-4f53-a42e-7b5660c86262,2026-06-12,14:14:41,319519312111/5432,ME25907655058527056026,319,SHA,False
8f5aed9f-147e-4d4d-ab64-393bf25aafa1,2026-06-12,11:33:24,227154787265/5432,LT393270043850115090,387,OUR,False
4ca3a247-cdf7-4523-9d2d-608ad93e95ea,2026-06-12,14:53:27,504217412006/5432,EE301257665775190963,481,BEN,False
515af8b8-83b4-4c87-b299-22117b274372,2026-06-12,15:51:24,611366744504/5432,UA893204780RWJY7HB5FXDUYL5PRO,111,BEN,False
31b7c071-d88d-4c3e-ae4a-ce9f3072e97e,2026-06-12,09:57:32,869071546557/5432,RO19HVBLJUGW2GDVLKRJ3EDQ,344,OUR,False
4407c793-1a12-46a2-9a5e-690c833660d0,2026-06-12,08:06:16,985888708322/5432,PT50078128782021396243507,324,BEN,False
e748526a-e4ce-4b3d-9b33-1475b9a2618c,2026-06-12,15:32:25,230167751676/5432,FI0258628333617990,311,SHA,False
63288135-e9fe-44ab-8f42-bd319b5cd486,2026-06-12,12:37:34,344021480256/5432,LI6708812MT755P8LWRSW,376,BEN,False
57f8c0bb-08e0-483a-b811-abf76a2cc8cc,2026-06-12,15:11:57,965278191453/5432,FI4354188649311055,215,BEN,False
da3f93d0-77a9-44f1-b12d-6ddd95048c7a,2026-06-12,15:34:49,831741532601/5432,LV15LKJFILX8FJBUYFKJN,311,BEN,False
749cd26c-28b1-48be-a684-f9b5d88c305e,2026-06-12,09:43:10,776635313983/5432,SA4445N8FSSQUPKG73SHZWV0,58,SHA,False
dd2a4556-9cd5-48cc-966d-0ed601a33374,2026-06-12,21:56:22,850221598472/5432,LI3908812D91P1G6VON45,514,BEN,True
a317e0fa-7abf-45b1-b89e-aaa6cc49e204,2026-06-12,13:09:21,493822276733/5432,CR41012582257248055564,502,OUR,False
1a3c7d04-b60c-476d-85c7-19e312f0875c,2026-06-12,20:27:09,803578370148/5432,GB73PNBP29245923038261,462,BEN,True
f4c9d271-23cb-431c-8d51-7cd3bc3b0914,2026-06-12,12:32:40,465775238192/5432,IT09K0604569824BBDR7NBE349G,319,OUR,False
0b7406a2-ccc2-4f67-994d-192a71dd31c1,2026-06-12,08:19:49,347437569288/5432,AD9600063636XXCXWUMTDMOL,85,SHA,False
2e568359-72ed-4ebe-ac6a-4abf1a5d070a,2026-06-12,08:13:35,600839443026/5432,FR451562903936PMQQS0FNAXB36,332,SHA,False
fa77dc31-8484-464d-9d2e-ff39f2753f5d,2026-06-12,11:35:18,394082816595/5432,TR64001150QEWOHHW4T7KENRVW,479,OUR,False
68ad2ca7-ac0e-49cb-b56e-c4f8b0d012c6,2026-06-12,14:31:14,622134705150/5432,HU34298003249069862936930578,487,SHA,False
518ba8b3-6a3a-4761-b994-7f9f9b82891a,2026-06-12,14:12:44,587583985643/5432,AT103516490489675532,330,BEN,False
9d0c5e5b-7994-4211-a446-a05811b1a32f,2026-06-12,14:37:25,125647010488/5432,BE98078512381693,59,OUR,False
0a249361-592b-4fa6-8544-9682f532ffe2,2026-06-12,12:37:29,452944938655/5432,HU17142394694996562079990703,344,BEN,False
ba8d70f4-fd20-4a00-a89d-68e8a6789053,2026-06-12,08:51:57,305332603128/5432,NL11BOFA7752576310,437,BEN,False
628eac3d-fb82-4f58-9a32-d8ff693c963b,2026-06-12,08:38:17,988137249980/5432,TR74000120KJBBRVC2Q1MOZJBY,449,OUR,False
0e6e7823-097a-44d6-9acd-6c559cdcf0af,2026-06-12,14:33:17,851232581847/5432,RS35220620519980700792,353,OUR,False
67b6cf4b-6be1-43ef-a97b-a522e56d9524,2026-06-12,12:34:04,560052359209/5432,NL54CLRB9844527424,410,SHA,False
2608e501-4bb2-43aa-a379-4fb500df656a,2026-06-12,15:08:44,808680418640/5432,AE600384818285660314489,172,OUR,False
0d50d4a9-5434-4184-84c9-ee317a8e7fc5,2026-06-12,19:30:46,643663311004/5432,TR82001350NU12CADNHIZSNDQU,440,SHA,True
9f473a2b-6952-485e-ac9a-294f4fe5b000,2026-06-12,09:02:35,707657928897/5432,FI6911376239733836,113,BEN,False
0ad54394-e4a3-4f17-9cf1-0068d8001356,2026-06-12,08:43:28,356817580016/5432,EE138819654336806551,416,BEN,False
70ffda84-d047-41a7-aa5f-96b24d58d331,2026-06-12,08:26:10,146833006979/5432,CH6800253XDAUUR6VL6GR,108,SHA,False
c4135156-8ce3-4451-a3a3-b9efcc54da16,2026-06-12,13:08:00,563666621332/5432,CH8308665484AHY3UKEE2,297,BEN,False
f95ab000-fbf3-4b5a-af77-0a7737c9d254,2026-06-12,10:37:38,511968782628/5432,AT701506035634370862,81,SHA,False
8ad04b79-59a7-465f-812d-21bb625861d9,2026-06-12,21:26:34,274001643405/5432,BG20RZBA88582918CP1MJJ,95,OUR,True
1de8e2c9-85e8-4f89-949a-8d64bb03123f,2026-06-12,08:47:56,140501373297/5432,IT54Z0892874633XFVYNWTOJ2PQ,173,BEN,False
8d0730d7-c4cc-4a39-98cd-64087ba84002,2026-06-12,09:38:04,860016896546/5432,MD27QWU5EKTC5DXVTVY85NKM,298,BEN,False
f7ab9c83-08dd-487a-800b-3a874317a0e6,2026-06-12,11:15:09,365847668818/5432,ES2300460594150937711007,495,BEN,False
2db83a8e-4bc4-4bb9-aeb8-8b6a8d9b60ee,2026-06-12,11:00:27,894449093617/5432,SK5831005472563604829350,278,BEN,False
4f807d77-c1b2-466c-afbd-e0ae21e15236,2026-06-12,10:53:43,945143246877/5432,BG37STSA231017DWCCPITE,237,OUR,False
8f070bda-9534-4a4f-869f-cf8177039867,2026-06-12,12:28:57,303871245373/5432,DE27790200763775267615,371,SHA,True
6803097b-ca33-4bd7-8601-9394945d160a,2026-06-12,12:25:17,331394669987/5432,DK6901925795370880,503,SHA,False
42c67e77-24b8-439d-921c-f0dcc5a74c5b,2026-06-12,11:13:01,629308895405/5432,SA34031RWTPPRI91AF6639HD,299,OUR,False
4e119a12-92a0-4fd0-9b7b-c97a8bd22281,2026-06-12,13:37:17,370864723437/5432,UA83380634SZ136RHWTHLSTTQASNH,466,SHA,False
fde7a769-aded-4fbc-9f00-0a2667b9c873,2026-06-12,08:44:57,951996911324/5432,FR801261951959P6EFEK5OYVH06,501,BEN,False
8f11a3a2-0896-4c24-844e-17fd1448f47c,2026-06-12,10:38:45,662953110803/5432,MC103000304370IWOL7G0WXMA83,275,OUR,False
4ff5c2d3-12a6-40c6-8519-7af9cbf72b10,2026-06-12,10:17:43,346007485784/5432,UA45305299F3VGRT8AXHRYXBVLSPX,149,OUR,False
15f3b996-72af-4e41-8637-d19d32c4609b,2026-06-12,10:37:31,135729148077/5432,CY12263196992YFGSQRCPZWNHCBZ,196,BEN,False
d8caf6ba-cdc0-410e-992c-76be1869f7f4,2026-06-12,14:31:07,674858532090/5432,RO89BRDEFSEEXDAGJ2QJ1OAK,294,OUR,False
1a801a41-965e-40a5-93cc-edd5dd180fe7,2026-06-12,12:22:51,835598266354/5432,RS35285949971138664727,446,SHA,False
4203a597-a216-4526-a901-8a91c634e397,2026-06-12,10:29:22,517359013916/5432,RO05REVO3LFJSIVOQGYWYEW6,304,OUR,False
a138ee5f-6774-4e9b-819f-5407247c66a8,2026-06-12,08:29:21,680688772538/5432,CR69057004807976514611,75,SHA,False
c1a77bea-507a-468f-8abe-e00d93444456,2026-06-12,15:45:07,967299216287/5432,AT723473629636015061,164,BEN,False
6d51e8b0-c685-4644-930d-513ffc3c8e30,2026-06-12,14:34:26,531084357322/5432,NL94DEUT0652522741,490,BEN,False
1ed8aef5-2100-4055-9456-6e3a9b08a771,2026-06-12,14:35:45,994881515325/5432,GE71BT6779561205510495,394,OUR,False
6ae660c0-b58c-40fe-9c94-92198c565b07,2026-06-12,11:53:39,763600483774/5432,FR311390623194GBKW6RTIXAA12,349,SHA,False
8a9b9e9e-0079-4bfa-a4d3-052ad3e4c56f,2026-06-12,19:38:12,526182988547/5432,CH8481485YVJGOEFTOVJK,487,OUR,True
59a4eaa5-d327-4e9f-bb17-eb2a582d7007,2026-06-12,08:47:13,909561784353/5432,SI56191461331015116,124,SHA,False
f7f77b45-4df7-4980-a985-056d38bdbd5c,2026-06-12,09:16:34,599076045505/5432,SA3739Z9BUCAOVIGE2B6ZKH0,275,OUR,False
6971c321-461f-4f7e-9de4-830113bb8b80,2026-06-12,13:17:22,580020944669/5432,LT283006179361689967,268,BEN,False
294afac4-d987-46c7-ad1e-62b9ad55fdfd,2026-06-12,13:54:46,907277942209/5432,GB47HLFX35877096963091,505,SHA,False
1e90acd4-e4dc-4097-9208-1d07aa7ba9f9,2026-06-12,14:57:30,960448454285/5432,SK3880504045514173127022,448,OUR,False
67dba72c-e55e-4ae1-b11e-c74788aba1dd,2026-06-12,14:09:59,319803185022/5432,LU42700NILQ24GXG68MT,464,BEN,False
66aee572-53f8-4a3b-8d9a-e2ebdcba4177,2026-06-12,11:39:46,904922066415/5432,PL72953300049537847544089358,364,SHA,False
bdd01e65-5c80-44bb-b66f-891d85c0364b,2026-06-12,15:09:43,650193944993/5432,LU540018W6LHZ76GOXBM,275,BEN,False
afc9f68a-90d4-4682-b47c-b96cefb3228e,2026-06-12,08:39:16,873696915957/5432,PT50001965297143190527807,64,BEN,False
2a5e9c22-089f-446e-9d65-d9de5f8dc5b4,2026-06-12,11:07:03,678971838357/5432,AT633243803446678747,66,OUR,False
b94cb7de-3c62-4f61-9cc2-9a86458d049a,2026-06-12,13:31:38,289317070519/5432,ME25555451802493880151,401,SHA,False
b91f0c1c-e886-40d6-bc93-3d58f5a351d5,2026-06-12,14:13:49,226580719404/5432,HU24533022691616106975406680,461,BEN,False
a8774432-2179-414c-a153-ab400c98105e,2026-06-12,14:05:26,615027739522/5432,BG40BGUS739391DQHASXDR,91,BEN,False
9157ffaa-d6a1-4429-830c-2735fb717dd9,2026-06-12,13:04:22,822851251518/5432,CZ1720603855840427111492,216,BEN,False
91005f08-eff6-43a5-bb6b-c67283abb309,2026-06-12,10:13:32,459368861660/5432,BA101600025168327678,111,OUR,False
fd9ff2b8-e3fa-45be-89b7-88c8431f38d9,2026-06-12,15:48:17,553585999315/5432,SI56024243934092488,328,BEN,False
ecf25e95-1ca0-467c-8f34-0d7978b75da2,2026-06-12,12:41:25,532156176661/5432,SI56031222199740772,177,SHA,False
90324f78-21a8-4751-a8c5-4c7ffca823bd,2026-06-12,12:53:26,928738046222/5432,IS550326349275541645288128,165,BEN,False
b240cb70-8b76-4338-a9e0-c51f15b6f6cc,2026-06-12,08:45:37,202743386832/5432,BA741994250360162945,322,BEN,False
ecb7365a-13c4-423e-a849-d59687c4a22e,2026-06-12,13:38:56,131390916824/5432,ES7531613845220190107758,176,OUR,False
e60251db-0692-46f8-ab04-799c32299896,2026-06-12,13:56:51,956941470026/5432,BG06TBIB041202ULANS0YR,225,BEN,False
fe294392-4e6e-4895-9898-4fc5ebd41443,2026-06-12,11:02:37,793154210190/5432,ES2531670337657937310351,147,OUR,False
c758a400-c9ed-4dd8-905b-3df5003cd43a,2026-06-12,11:09:16,974357814538/5432,IT58Y0845622097IC9X2S7KUN7Y,61,SHA,False
cbba73df-c1fe-47af-99e1-9ebccbf15366,2026-06-12,11:34:19,644905828378/5432,DK2632242048859889,145,BEN,False
952672da-471f-4052-91f8-5636fc486514,2026-06-12,09:11:03,857288622573/5432,KZ39832HVSFEJHCLAB59,459,OUR,False
db599c00-1bc9-4505-8443-6a68465c6afa,2026-06-12,13:46:43,451153396738/5432,HU22616857515226079762021787,472,OUR,False
51269d7c-38bf-44ef-9f20-91099599abc3,2026-06-12,13:07:55,509592638336/5432,DE40703500007116116657,305,SHA,False
f07cc48c-8846-47df-ae50-8e53c56d0757,2026-06-12,14:24:54,913636079751/5432,PT50011276312387327150969,449,OUR,True
268f4ae4-c000-4ecc-a4f5-0ea63dd3f0f9,2026-06-12,10:18:22,861453870032/5432,ME25570152588371393612,490,SHA,False
62147428-b6bb-4522-88e0-afef6e41f37b,2026-06-12,15:37:48,286572903122/5432,SK7720707062739623693575,386,SHA,False
65dfd701-97f5-4aa6-a649-5f3eec1c76f8,2026-06-12,17:41:00,666373692517/5432,EE268363337761160672,274,BEN,True
9eaa0ebd-88a5-4b22-a017-a772b64dee1d,2026-06-12,13:05:55,628952122316/5432,HU74685579678823376347627087,175,SHA,False
da820482-5430-4e97-a4a5-48eacaffe3ab,2026-06-12,08:14:37,842717925157/5432,EE950033437205701032,201,SHA,False
ede06496-6b54-4460-8a70-32c1208074ae,2026-06-12,12:21:36,410182404491/5432,PL78175015148642941767412694,269,BEN,False
07ae8885-0e88-4789-8b72-e20622451503,2026-06-12,10:58:08,128121330636/5432,AE280469627812007673680,205,OUR,False
96ebf67c-9834-4481-8e6d-8d245241835c,2026-06-12,14:52:08,988489342919/5432,RS35180518263815373882,74,BEN,False
97300038-0094-4657-b1bd-1a27a15b376f,2026-06-12,08:56:30,551098879993/5432,CH4200269ZHNQBSREMROL,192,SHA,False
e3dc35b1-1f46-4114-b8eb-97024543b61e,2026-06-12,15:51:05,741600391891/5432,BE15603255603330,275,OUR,False
92cbc086-1297-4a06-acae-be6186b6347c,2026-06-12,08:04:56,904297427655/5432,IT73M03045545299UMJUVHSNEES,460,BEN,False
c92e11dc-f03d-4749-b39f-58f5733d36ae,2026-06-12,18:54:47,586617836307/5432,IL780203862550030079183,398,SHA,True
dcbb2e14-dee0-412c-a3c9-49d4fcea2016,2026-06-12,13:16:33,302377365163/5432,BG14SOMB318754AMPNSNDU,498,OUR,False
0d8e4cb1-297b-4ab0-9501-f52fb636f3a9,2026-06-12,12:41:48,350958382094/5432,GE47PB4828989586907973,91,OUR,False
47a6c2a4-7b69-478b-b4b3-012116677b7f,2026-06-12,13:19:17,948755948077/5432,HR1623800066800948266,191,SHA,False
7ef9569e-ec86-49c5-adbe-373aff6fefac,2026-06-12,12:21:23,789604870197/5432,RS35385137931042996555,244,OUR,False
d52b5fd2-6ca8-48d7-a031-63f776c018f7,2026-06-12,15:15:31,884254992793/5432,GE78KS9294925066111223,98,SHA,False
632c8f2e-4729-4aa8-8d08-28234a79ff92,2026-06-12,10:28:06,834008781356/5432,CR83082404487075304953,465,SHA,True
ac693080-f7da-4f20-bd99-f13c6b5d9970,2026-06-12,09:55:37,596107816379/5432,ES2700957985043309594263,77,OUR,False
31180f49-0df3-463e-9496-bfe782455dd4,2026-06-12,11:40:39,249549973966/5432,PT50027569812978212969020,53,SHA,False
b5b26425-1a66-4886-bca1-32b56bafdbd1,2026-06-12,22:20:55,529282890430/5432,NO9651599782013,150,BEN,True
10fe678e-6584-4f5c-9c87-26ebd89d6f39,2026-06-12,09:00:56,883316614304/5432,NL94HSBC9232317094,298,OUR,False
e6ae3b0f-b3d3-474c-a713-5231f416a8f5,2026-06-12,10:24:11,852686848714/5432,SI56022920534683710,423,BEN,False
017a51ce-df77-4229-b68f-27d5ca04edfb,2026-06-12,13:35:27,687819049592/5432,RS35180536579796066416,224,SHA,False
e648f20a-29bf-4206-906d-872f56fb39ba,2026-06-12,14:02:50,103489261163/5432,IT14H0631557877SWL0EOSCRWSQ,125,BEN,False
4678d51d-cfbf-4908-a9f1-e86ce82e7cc8,2026-06-12,14:49:24,818539031388/5432,IS060348232055673927084411,146,OUR,False
20e1163d-5b08-4b35-b050-ee34450ab49c,2026-06-12,11:01:11,956799966244/5432,BE02648978455540,166,SHA,False
64ba488b-e729-427f-93e1-0f4dcf713b58,2026-06-12,10:17:06,485524519934/5432,CR44084186841376178447,230,OUR,False
53ab2d1d-4ec3-40ac-8145-ea3559fc62b1,2026-06-12,10:59:22,657552091765/5432,LT883980634991372385,355,OUR,False
4ee0eec9-9ade-4c3f-b7e9-af9639a2311c,2026-06-12,14:34:52,592235212866/5432,IL520201647491133436200,427,OUR,False
3dda99cf-8593-405d-b1ba-8672b52c64fe,2026-06-12,15:14:57,738225687367/5432,GR3508975600XLFYOZM1BBJLN34,155,SHA,False
99c2fd3a-3c53-4ea4-afd9-02ef4dc1ca93,2026-06-12,11:53:26,954854165982/5432,BG65TBIB056765DJB3OTQD,455,BEN,False
7df0d5d8-831e-48d7-849c-30bd412bf402,2026-06-12,08:12:13,229503661986/5432,UA48322904SQJ7FHTFIGUH31AQ108,209,SHA,False
557b214c-b46c-42b7-b1bb-715fe1923a42,2026-06-12,22:14:37,350094246546/5432,IS980760684650683217837290,281,OUR,True
fe20165d-897d-41b6-bd11-fd72a396a843,2026-06-12,08:44:14,298723054544/5432,GR280114791KJIBWSYOZWJUTWMN,321,OUR,False
47f5328b-15cc-4320-bd01-19d8fc4a469f,2026-06-12,10:54:40,143199667545/5432,NL63KABA2417815542,165,OUR,False
6af6274e-cc11-4e5a-a5f8-e8f8b83b6c9f,2026-06-12,23:33:01,568326291402/5432,KZ233191BVPAFSXGEMGH,447,BEN,True
272bdc34-f9a6-47b7-a0e2-3de9f8d7e829,2026-06-12,23:08:37,351231620233/5432,RO43ARBL9UUH0K1EV9VBFMZX,259,BEN,True
f1607b5e-106f-471c-aba3-fbb04b8d3873,2026-06-12,09:26:55,968098220632/5432,TR47001460RJOWQH0RCGBLKJG9,153,OUR,False
eeae1fb0-5edf-47ba-b3b5-720bff5fed48,2026-06-12,13:45:01,153205893250/5432,BG39BPBI228202MXL1J7VI,466,SHA,False
ec0448af-7b85-4d32-8973-e64b2ac6737c,2026-06-12,15:34:56,824655190153/5432,UA66313009HMJPP6S81RG2UGEVSID,261,SHA,False
c3cbba40-cf95-415d-88a0-e3cf475b58c6,2026-06-12,10:07:33,478850170096/5432,GE74BS9266507082437773,229,SHA,False
c05c277f-15b8-4e11-b285-ece573988167,2026-06-12,15:16:40,920107663317/5432,HU27308104666483839813058724,292,OUR,False
fddab2d3-272b-48dc-af0e-c7302f8e091d,2026-06-12,11:48:05,551785376345/5432,MD75QWA3NVHGAPQOG1RB6NB9,232,BEN,False
c105f316-3869-42d8-a1e4-69a4ccad7f3a,2026-06-12,14:39:27,664626699774/5432,GE49BT8400413552179415,490,OUR,False
952a5779-2f4c-48ba-90ba-50e96ed5aacf,2026-06-12,10:56:57,599085264937/5432,CH8282962IEBC1LU9OADO,469,BEN,False
a8ea7c76-9004-467e-9aea-8584e80b7a96,2026-06-12,12:25:50,179706152277/5432,RO23BRMAUB0ANFDHA7ZASU5R,467,SHA,False
98174082-c1c8-48ab-9ce8-a616d004b11d,2026-06-12,15:22:02,630349810872/5432,MD97CBLZGLHUDCJAZ0A6WDBV,107,SHA,False
bb415a5f-7c1a-4d97-a557-498702197c4b,2026-06-12,15:18:14,945046124442/5432,HR1441330061997884072,67,OUR,False
fd0e9ab1-1118-4d05-9520-5a29d0dc451e,2026-06-12,08:12:37,160575038213/5432,BE09043889285357,395,BEN,False
9fc3d3bb-bf98-4e2b-ba43-229ae03e6a1e,2026-06-12,13:55:02,211032137439/5432,IS870709912789037446912669,225,OUR,False
df41eaf8-ba2d-479a-920f-6ba1ccd013b0,2026-06-12,15:44:33,732698711785/5432,PL56114016748174113806493252,196,OUR,True
fe90fae3-0357-45a5-8d61-1a21db46a436,2026-06-12,08:38:40,887389256277/5432,FR854153979282JPUJVCVIB9Q06,381,BEN,False
c498c01f-2849-4841-ae80-6782340ec8b6,2026-06-12,14:21:24,115348215419/5432,IL300208694878641937065,155,OUR,False
52a8be0b-267a-41af-b938-46d2c39cb2be,2026-06-12,21:20:59,744683367097/5432,CY4601327768PQSO714G7FW9MZQT,186,SHA,True
b042fd0b-c061-4082-a048-54be6a7a51de,2026-06-12,15:31:21,743137210577/5432,SI56029768039437859,444,OUR,False
9549c8c2-381a-4505-8163-58e622ec4f52,2026-06-12,10:30:22,372618515493/5432,FI4158143471405109,506,OUR,False
459772f9-97d2-48ba-a6a0-2c3c67ff188a,2026-06-12,10:51:25,333636714597/5432,NL79CITI2504468402,191,BEN,False
f0813503-f8a4-4a63-8e08-c893e3911dfc,2026-06-12,15:51:41,441963506304/5432,DE51700919000465483965,56,BEN,False
4f9bd5b5-165d-4d47-abea-b1c0ef72bd66,2026-06-12,11:42:24,869785435041/5432,RS35165164207430932527,500,OUR,False
fd6f1b00-a6ce-4675-8d16-65f5f3ad890d,2026-06-12,11:36:34,374130956876/5432,AT633207348486143104,371,BEN,False
056a07ae-fc7d-4bb6-bb58-bfc17b82f55a,2026-06-12,14:40:03,550389711290/5432,HR3623900014481687313,263,SHA,False
279e7792-3817-41d5-9c8b-7903d6e8e329,2026-06-12,12:37:14,527488665089/5432,LU58198D6A5XQO616LFV,164,BEN,False
c7e5677b-a7f1-4cee-aaea-d51ef052ee61,2026-06-12,12:36:30,411034431979/5432,SI56024049757580618,113,OUR,False
128b42ba-b320-4a87-9763-87cc8ef260c4,2026-06-12,23:32:27,612428935081/5432,LV76RIKO3JC0LLA5W7M8T,404,BEN,True
08907c59-1a38-4fef-ad51-6f01c120c384,2026-06-12,12:29:58,211661201165/5432,CH6230299M7SHHYSDONNN,425,OUR,False
dba72367-3b89-4be4-b8ea-8a3aa5093dda,2026-06-12,14:03:51,909225879395/5432,MC913000332302RFLT2KGSTMW06,164,BEN,False
00c4fd48-1dcc-4eaa-9933-b4e4e9cf98a0,2026-06-12,10:42:35,290010810302/5432,BE50726102522818,183,OUR,False
9f086208-3f2d-4138-ae09-28fb7158f4e3,2026-06-12,17:04:15,945367327930/5432,HU89510393523457901974589151,510,OUR,True
34778146-e508-4383-8ccc-ba1d161e7d3d,2026-06-12,13:26:25,812057606444/5432,GE47PC6542759137676381,358,OUR,False
77cd6373-17f8-4d81-9c7f-e225fbdadf73,2026-06-12,13:07:28,234216143873/5432,FI7585429215943050,158,BEN,False
56974973-6b7d-4797-92dd-72296d191068,2026-06-12,13:58:11,593314544497/5432,ME25540284187442263891,330,SHA,False
fe5fd595-3c6c-4f06-b324-8c779bf59cd3,2026-06-12,10:27:22,293819312777/5432,NL27HAND0147168528,186,BEN,False
55a6dc9b-bca2-49e2-9e88-f9d8530e6144,2026-06-12,12:45:53,632714362398/5432,PL75194010630146020883405880,479,OUR,False
9f2e45a8-9c70-454f-8722-56f30d0047b6,2026-06-12,08:15:01,186434548196/5432,GR911213769MTFTL5D94FUCRWPT,212,BEN,False
f9283674-8b48-4a5c-bab1-d7635f93e787,2026-06-12,12:19:01,369313847780/5432,LT527181497961837214,480,SHA,False
e9e565e6-bc9c-4bb8-98fb-929b3ce04530,2026-06-12,09:09:44,560510822149/5432,IT44S0838194939MA8UJYGY1D9U,191,BEN,False
b1bc2508-eb2e-4b6b-8457-37dc98f120c2,2026-06-12,10:51:48,726106210785/5432,SE6897526235757788266185,251,BEN,False
e9e2dcb6-0845-4d80-8a67-6b30eb1c7485,2026-06-12,08:33:54,680975159490/5432,IS740718363765539127083421,177,SHA,False
1acbd591-78b5-4d3d-a9bd-788deb343b52,2026-06-12,13:03:36,184147060399/5432,CR76083924573223120018,441,SHA,False
bbfefbd8-5911-45b9-820c-0d1294aacf11,2026-06-12,11:04:46,294580101517/5432,DE25500800600200597494,415,BEN,False
1c211170-ef57-48a9-935d-297cbd7700ef,2026-06-12,14:18:57,788511257652/5432,BG49RZBB181235JDBOMBCR,241,SHA,True
43d4428f-c4d2-4b9c-bece-c7e40121a590,2026-06-12,08:39:49,644173773192/5432,SE8297022553805361857917,211,OUR,False
